name_unoriented,linking_matrix,determinant,matrix_zero,determinant_is_zero,matrix_and_determinant_both_zero
L10a163,"{{0, -1, 0}, {-1, 0, 0}, {0, 0, 0}}",96,False,False,False
L10a163,"{{0, 1, 0}, {1, 0, 0}, {0, 0, 0}}",96,False,False,False
L10a164,"{{0, -1, -2}, {-1, 0, -2}, {-2, -2, 0}}",80,False,False,False
L10a164,"{{0, 1, -2}, {1, 0, 2}, {-2, 2, 0}}",80,False,False,False
L10a164,"{{0, -1, 2}, {-1, 0, 2}, {2, 2, 0}}",80,False,False,False
L10a164,"{{0, 1, 2}, {1, 0, -2}, {2, -2, 0}}",80,False,False,False
L10a165,"{{0, -1, -1, 0}, {-1, 0, 0, -1}, {-1, 0, 0, -1}, {0, -1, -1, 0}}",64,False,False,False
L10a165,"{{0, 1, -1, 0}, {1, 0, 0, 1}, {-1, 0, 0, -1}, {0, 1, -1, 0}}",64,False,False,False
L10a165,"{{0, -1, 1, 0}, {-1, 0, 0, -1}, {1, 0, 0, 1}, {0, -1, 1, 0}}",64,False,False,False
L10a165,"{{0, 1, 1, 0}, {1, 0, 0, 1}, {1, 0, 0, 1}, {0, 1, 1, 0}}",64,False,False,False
L10a165,"{{0, -1, -1, 0}, {-1, 0, 0, 1}, {-1, 0, 0, 1}, {0, 1, 1, 0}}",64,False,False,False
L10a165,"{{0, 1, -1, 0}, {1, 0, 0, -1}, {-1, 0, 0, 1}, {0, -1, 1, 0}}",64,False,False,False
L10a165,"{{0, -1, 1, 0}, {-1, 0, 0, 1}, {1, 0, 0, -1}, {0, 1, -1, 0}}",64,False,False,False
L10a165,"{{0, 1, 1, 0}, {1, 0, 0, -1}, {1, 0, 0, -1}, {0, -1, -1, 0}}",64,False,False,False
L10a166,"{{0, -1, -1, 0}, {-1, 0, 0, -1}, {-1, 0, 0, -2}, {0, -1, -2, 0}}",72,False,False,False
L10a166,"{{0, 1, -1, 0}, {1, 0, 0, 1}, {-1, 0, 0, -2}, {0, 1, -2, 0}}",72,False,False,False
L10a166,"{{0, -1, 1, 0}, {-1, 0, 0, -1}, {1, 0, 0, 2}, {0, -1, 2, 0}}",72,False,False,False
L10a166,"{{0, 1, 1, 0}, {1, 0, 0, 1}, {1, 0, 0, 2}, {0, 1, 2, 0}}",72,False,False,False
L10a166,"{{0, -1, -1, 0}, {-1, 0, 0, 1}, {-1, 0, 0, 2}, {0, 1, 2, 0}}",72,False,False,False
L10a166,"{{0, 1, -1, 0}, {1, 0, 0, -1}, {-1, 0, 0, 2}, {0, -1, 2, 0}}",72,False,False,False
L10a166,"{{0, -1, 1, 0}, {-1, 0, 0, 1}, {1, 0, 0, -2}, {0, 1, -2, 0}}",72,False,False,False
L10a166,"{{0, 1, 1, 0}, {1, 0, 0, -1}, {1, 0, 0, -2}, {0, -1, -2, 0}}",72,False,False,False
L10a167,"{{0, -1, -1, 0}, {-1, 0, 0, 1}, {-1, 0, 0, 2}, {0, 1, 2, 0}}",56,False,False,False
L10a167,"{{0, 1, -1, 0}, {1, 0, 0, -1}, {-1, 0, 0, 2}, {0, -1, 2, 0}}",56,False,False,False
L10a167,"{{0, -1, 1, 0}, {-1, 0, 0, 1}, {1, 0, 0, -2}, {0, 1, -2, 0}}",56,False,False,False
L10a167,"{{0, 1, 1, 0}, {1, 0, 0, -1}, {1, 0, 0, -2}, {0, -1, -2, 0}}",56,False,False,False
L10a167,"{{0, -1, -1, 0}, {-1, 0, 0, -1}, {-1, 0, 0, -2}, {0, -1, -2, 0}}",56,False,False,False
L10a167,"{{0, 1, -1, 0}, {1, 0, 0, 1}, {-1, 0, 0, -2}, {0, 1, -2, 0}}",56,False,False,False
L10a167,"{{0, -1, 1, 0}, {-1, 0, 0, -1}, {1, 0, 0, 2}, {0, -1, 2, 0}}",56,False,False,False
L10a167,"{{0, 1, 1, 0}, {1, 0, 0, 1}, {1, 0, 0, 2}, {0, 1, 2, 0}}",56,False,False,False
L10a168,"{{0, -1, -1, 0}, {-1, 0, -1, 0}, {-1, -1, 0, 2}, {0, 0, 2, 0}}",80,False,False,False
L10a168,"{{0, 1, -1, 0}, {1, 0, 1, 0}, {-1, 1, 0, 2}, {0, 0, 2, 0}}",80,False,False,False
L10a168,"{{0, -1, 1, 0}, {-1, 0, 1, 0}, {1, 1, 0, -2}, {0, 0, -2, 0}}",80,False,False,False
L10a168,"{{0, 1, 1, 0}, {1, 0, -1, 0}, {1, -1, 0, -2}, {0, 0, -2, 0}}",80,False,False,False
L10a168,"{{0, -1, -1, 0}, {-1, 0, -1, 0}, {-1, -1, 0, -2}, {0, 0, -2, 0}}",80,False,False,False
L10a168,"{{0, 1, -1, 0}, {1, 0, 1, 0}, {-1, 1, 0, -2}, {0, 0, -2, 0}}",80,False,False,False
L10a168,"{{0, -1, 1, 0}, {-1, 0, 1, 0}, {1, 1, 0, 2}, {0, 0, 2, 0}}",80,False,False,False
L10a168,"{{0, 1, 1, 0}, {1, 0, -1, 0}, {1, -1, 0, 2}, {0, 0, 2, 0}}",80,False,False,False
L10a169,"{{0, 0, 0, 0}, {0, 0, 0, -1}, {0, 0, 0, 0}, {0, -1, 0, 0}}",128,False,False,False
L10a169,"{{0, 0, 0, 0}, {0, 0, 0, 1}, {0, 0, 0, 0}, {0, 1, 0, 0}}",128,False,False,False
L10a170,"{{0, 0, 0, 0}, {0, 0, 1, 0}, {0, 1, 0, -1}, {0, 0, -1, 0}}",96,False,False,False
L10a170,"{{0, 0, 0, 0}, {0, 0, -1, 0}, {0, -1, 0, -1}, {0, 0, -1, 0}}",96,False,False,False
L10a170,"{{0, 0, 0, 0}, {0, 0, -1, 0}, {0, -1, 0, 1}, {0, 0, 1, 0}}",96,False,False,False
L10a170,"{{0, 0, 0, 0}, {0, 0, 1, 0}, {0, 1, 0, 1}, {0, 0, 1, 0}}",96,False,False,False
L10a171,"{{0, -1, -1, 0}, {-1, 0, -1, -1}, {-1, -1, 0, 1}, {0, -1, 1, 0}}",80,False,False,False
L10a171,"{{0, 1, -1, 0}, {1, 0, 1, 1}, {-1, 1, 0, 1}, {0, 1, 1, 0}}",80,False,False,False
L10a171,"{{0, -1, 1, 0}, {-1, 0, 1, -1}, {1, 1, 0, -1}, {0, -1, -1, 0}}",80,False,False,False
L10a171,"{{0, 1, 1, 0}, {1, 0, -1, 1}, {1, -1, 0, -1}, {0, 1, -1, 0}}",80,False,False,False
L10a171,"{{0, -1, -1, 0}, {-1, 0, -1, 1}, {-1, -1, 0, -1}, {0, 1, -1, 0}}",80,False,False,False
L10a171,"{{0, 1, -1, 0}, {1, 0, 1, -1}, {-1, 1, 0, -1}, {0, -1, -1, 0}}",80,False,False,False
L10a171,"{{0, -1, 1, 0}, {-1, 0, 1, 1}, {1, 1, 0, 1}, {0, 1, 1, 0}}",80,False,False,False
L10a171,"{{0, 1, 1, 0}, {1, 0, -1, -1}, {1, -1, 0, 1}, {0, -1, 1, 0}}",80,False,False,False
L10a172,"{{0, -1, 1, 0}, {-1, 0, 1, 1}, {1, 1, 0, -1}, {0, 1, -1, 0}}",64,False,False,False
L10a172,"{{0, 1, 1, 0}, {1, 0, -1, -1}, {1, -1, 0, -1}, {0, -1, -1, 0}}",64,False,False,False
L10a172,"{{0, -1, -1, 0}, {-1, 0, -1, 1}, {-1, -1, 0, 1}, {0, 1, 1, 0}}",64,False,False,False
L10a172,"{{0, 1, -1, 0}, {1, 0, 1, -1}, {-1, 1, 0, 1}, {0, -1, 1, 0}}",64,False,False,False
L10a172,"{{0, -1, 1, 0}, {-1, 0, 1, -1}, {1, 1, 0, 1}, {0, -1, 1, 0}}",64,False,False,False
L10a172,"{{0, 1, 1, 0}, {1, 0, -1, 1}, {1, -1, 0, 1}, {0, 1, 1, 0}}",64,False,False,False
L10a172,"{{0, -1, -1, 0}, {-1, 0, -1, -1}, {-1, -1, 0, -1}, {0, -1, -1, 0}}",64,False,False,False
L10a172,"{{0, 1, -1, 0}, {1, 0, 1, 1}, {-1, 1, 0, -1}, {0, 1, -1, 0}}",64,False,False,False
L10a173,"{{0, -1, -1, 0}, {-1, 0, 1, -1}, {-1, 1, 0, -1}, {0, -1, -1, 0}}",96,False,False,False
L10a173,"{{0, 1, -1, 0}, {1, 0, -1, 1}, {-1, -1, 0, -1}, {0, 1, -1, 0}}",96,False,False,False
L10a173,"{{0, -1, 1, 0}, {-1, 0, -1, -1}, {1, -1, 0, 1}, {0, -1, 1, 0}}",96,False,False,False
L10a173,"{{0, 1, 1, 0}, {1, 0, 1, 1}, {1, 1, 0, 1}, {0, 1, 1, 0}}",96,False,False,False
L10a173,"{{0, -1, -1, 0}, {-1, 0, 1, 1}, {-1, 1, 0, 1}, {0, 1, 1, 0}}",96,False,False,False
L10a173,"{{0, 1, -1, 0}, {1, 0, -1, -1}, {-1, -1, 0, 1}, {0, -1, 1, 0}}",96,False,False,False
L10a173,"{{0, -1, 1, 0}, {-1, 0, -1, 1}, {1, -1, 0, -1}, {0, 1, -1, 0}}",96,False,False,False
L10a173,"{{0, 1, 1, 0}, {1, 0, 1, -1}, {1, 1, 0, -1}, {0, -1, -1, 0}}",96,False,False,False
L10a174,"{{0, -1, -1, 0, 0}, {-1, 0, 0, -1, 0}, {-1, 0, 0, 0, -1}, {0, -1, 0, 0, -1}, {0, 0, -1, -1, 0}}",80,False,False,False
L10a174,"{{0, 1, -1, 0, 0}, {1, 0, 0, 1, 0}, {-1, 0, 0, 0, -1}, {0, 1, 0, 0, -1}, {0, 0, -1, -1, 0}}",80,False,False,False
L10a174,"{{0, -1, 1, 0, 0}, {-1, 0, 0, -1, 0}, {1, 0, 0, 0, 1}, {0, -1, 0, 0, -1}, {0, 0, 1, -1, 0}}",80,False,False,False
L10a174,"{{0, 1, 1, 0, 0}, {1, 0, 0, 1, 0}, {1, 0, 0, 0, 1}, {0, 1, 0, 0, -1}, {0, 0, 1, -1, 0}}",80,False,False,False
L10a174,"{{0, -1, -1, 0, 0}, {-1, 0, 0, 1, 0}, {-1, 0, 0, 0, -1}, {0, 1, 0, 0, 1}, {0, 0, -1, 1, 0}}",80,False,False,False
L10a174,"{{0, 1, -1, 0, 0}, {1, 0, 0, -1, 0}, {-1, 0, 0, 0, -1}, {0, -1, 0, 0, 1}, {0, 0, -1, 1, 0}}",80,False,False,False
L10a174,"{{0, -1, 1, 0, 0}, {-1, 0, 0, 1, 0}, {1, 0, 0, 0, 1}, {0, 1, 0, 0, 1}, {0, 0, 1, 1, 0}}",80,False,False,False
L10a174,"{{0, 1, 1, 0, 0}, {1, 0, 0, -1, 0}, {1, 0, 0, 0, 1}, {0, -1, 0, 0, 1}, {0, 0, 1, 1, 0}}",80,False,False,False
L10a174,"{{0, -1, -1, 0, 0}, {-1, 0, 0, -1, 0}, {-1, 0, 0, 0, 1}, {0, -1, 0, 0, 1}, {0, 0, 1, 1, 0}}",80,False,False,False
L10a174,"{{0, 1, -1, 0, 0}, {1, 0, 0, 1, 0}, {-1, 0, 0, 0, 1}, {0, 1, 0, 0, 1}, {0, 0, 1, 1, 0}}",80,False,False,False
L10a174,"{{0, -1, 1, 0, 0}, {-1, 0, 0, -1, 0}, {1, 0, 0, 0, -1}, {0, -1, 0, 0, 1}, {0, 0, -1, 1, 0}}",80,False,False,False
L10a174,"{{0, 1, 1, 0, 0}, {1, 0, 0, 1, 0}, {1, 0, 0, 0, -1}, {0, 1, 0, 0, 1}, {0, 0, -1, 1, 0}}",80,False,False,False
L10a174,"{{0, -1, -1, 0, 0}, {-1, 0, 0, 1, 0}, {-1, 0, 0, 0, 1}, {0, 1, 0, 0, -1}, {0, 0, 1, -1, 0}}",80,False,False,False
L10a174,"{{0, 1, -1, 0, 0}, {1, 0, 0, -1, 0}, {-1, 0, 0, 0, 1}, {0, -1, 0, 0, -1}, {0, 0, 1, -1, 0}}",80,False,False,False
L10a174,"{{0, -1, 1, 0, 0}, {-1, 0, 0, 1, 0}, {1, 0, 0, 0, -1}, {0, 1, 0, 0, -1}, {0, 0, -1, -1, 0}}",80,False,False,False
L10a174,"{{0, 1, 1, 0, 0}, {1, 0, 0, -1, 0}, {1, 0, 0, 0, -1}, {0, -1, 0, 0, -1}, {0, 0, -1, -1, 0}}",80,False,False,False
L10n1,"{{0, -2}, {-2, 0}}",20,False,False,False
L10n1,"{{0, 2}, {2, 0}}",20,False,False,False
